episode,iot,time,reward,delay,action
3,18,41,-6.0,6.0,1.0
3,18,42,0.0,0.0,-1.0
3,18,43,0.0,0.0,-1.0
3,18,44,0.0,0.0,-1.0
3,18,45,0.0,0.0,-1.0
3,18,46,-3.0,3.0,3.0
3,18,47,-6.0,6.0,4.0
3,18,48,0.0,0.0,-1.0
3,18,49,0.0,0.0,-1.0
3,18,50,0.0,0.0,-1.0
3,18,51,0.0,0.0,-1.0
3,18,52,-4.0,4.0,5.0
3,18,53,-9.0,9.0,4.0
3,18,54,-10.0,10.0,1.0
3,18,55,0.0,0.0,-1.0
3,18,56,-9.0,9.0,3.0
3,18,57,0.0,0.0,-1.0
3,18,58,0.0,0.0,-1.0
3,18,59,0.0,0.0,-1.0
3,18,60,-7.0,7.0,2.0
3,18,61,0.0,0.0,-1.0
3,18,62,0.0,0.0,-1.0
3,18,63,0.0,0.0,-1.0
3,18,64,0.0,0.0,-1.0
3,18,65,-5.0,5.0,5.0
3,18,66,0.0,0.0,-1.0
3,18,67,0.0,0.0,-1.0
3,18,68,0.0,0.0,-1.0
3,18,69,-5.0,5.0,2.0
3,18,70,0.0,0.0,-1.0
3,18,71,0.0,0.0,-1.0
3,18,72,-6.0,6.0,4.0
3,18,73,0.0,0.0,-1.0
3,18,74,0.0,0.0,-1.0
3,18,75,0.0,0.0,-1.0
3,18,76,-4.0,4.0,0.0
3,18,77,0.0,0.0,-1.0
3,18,78,0.0,0.0,-1.0
3,18,79,0.0,0.0,-1.0
3,18,80,-4.0,4.0,2.0
3,18,81,0.0,0.0,-1.0
3,18,82,0.0,0.0,-1.0
3,18,83,-4.0,4.0,2.0
3,18,84,0.0,0.0,-1.0
3,18,85,0.0,0.0,-1.0
3,18,86,0.0,0.0,-1.0
3,18,87,-5.0,5.0,5.0
3,18,88,0.0,0.0,-1.0
3,18,89,0.0,0.0,-1.0
3,18,90,0.0,0.0,-1.0
3,18,91,0.0,0.0,-1.0
3,18,92,0.0,0.0,-1.0
3,18,93,-4.0,4.0,3.0
3,18,94,-8.0,8.0,5.0
3,18,95,0.0,0.0,-1.0
3,18,96,0.0,0.0,-1.0
3,18,97,-7.0,7.0,3.0
3,18,98,0.0,0.0,-1.0
3,18,99,0.0,0.0,-1.0
3,18,100,0.0,0.0,-1.0
3,18,101,0.0,0.0,-1.0
3,18,102,0.0,0.0,-1.0
3,18,103,0.0,0.0,-1.0
3,18,104,0.0,0.0,-1.0
3,18,105,0.0,0.0,-1.0
3,18,106,0.0,0.0,-1.0
3,18,107,0.0,0.0,-1.0
3,18,108,0.0,0.0,-1.0
3,18,109,0.0,0.0,-1.0
4,18,0,0.0,0.0,-1.0
4,18,1,0.0,0.0,-1.0
4,18,2,-5.0,5.0,4.0
4,18,3,0.0,0.0,-1.0
4,18,4,-6.0,6.0,3.0
4,18,5,0.0,0.0,-1.0
4,18,6,-6.0,6.0,2.0
4,18,7,-9.0,9.0,1.0
4,18,8,-10.0,10.0,4.0
4,18,9,-20.0,10.0,5.0
4,18,10,0.0,0.0,-1.0
4,18,11,-20.0,10.0,3.0
4,18,12,0.0,0.0,-1.0
4,18,13,-4.0,4.0,0.0
4,18,14,0.0,0.0,-1.0
4,18,15,-10.0,10.0,5.0
4,18,16,0.0,0.0,-1.0
4,18,17,0.0,0.0,-1.0
4,18,18,0.0,0.0,-1.0
4,18,19,-20.0,10.0,4.0
4,18,20,0.0,0.0,-1.0
4,18,21,0.0,0.0,-1.0
4,18,22,0.0,0.0,-1.0
4,18,23,-10.0,10.0,5.0
4,18,24,-20.0,10.0,2.0
4,18,25,0.0,0.0,-1.0
4,18,26,0.0,0.0,-1.0
4,18,27,0.0,0.0,-1.0
4,18,28,0.0,0.0,-1.0
4,18,29,0.0,0.0,-1.0
4,18,30,0.0,0.0,-1.0
4,18,31,0.0,0.0,-1.0
4,18,32,0.0,0.0,-1.0
4,18,33,-5.0,5.0,5.0
4,18,34,0.0,0.0,-1.0
4,18,35,0.0,0.0,-1.0
4,18,36,0.0,0.0,-1.0
4,18,37,0.0,0.0,-1.0
4,18,38,-4.0,4.0,3.0
4,18,39,0.0,0.0,-1.0
4,18,40,0.0,0.0,-1.0
4,18,41,-4.0,4.0,4.0
4,18,42,-5.0,5.0,5.0
4,18,43,0.0,0.0,-1.0
4,18,44,0.0,0.0,-1.0
4,18,45,0.0,0.0,-1.0
4,18,46,0.0,0.0,-1.0
4,18,47,-4.0,4.0,4.0
4,18,48,0.0,0.0,-1.0
4,18,49,-4.0,4.0,0.0
4,18,50,0.0,0.0,-1.0
4,18,51,-3.0,3.0,1.0
4,18,52,0.0,0.0,-1.0
4,18,53,0.0,0.0,-1.0
4,18,54,0.0,0.0,-1.0
4,18,55,-6.0,6.0,5.0
4,18,56,-6.0,6.0,2.0
4,18,57,0.0,0.0,-1.0
4,18,58,-6.0,6.0,5.0
4,18,59,-7.0,7.0,5.0
4,18,60,0.0,0.0,-1.0
4,18,61,0.0,0.0,-1.0
4,18,62,0.0,0.0,-1.0
4,18,63,-7.0,7.0,1.0
4,18,64,0.0,0.0,-1.0
4,18,65,0.0,0.0,-1.0
4,18,66,-6.0,6.0,4.0
4,18,67,0.0,0.0,-1.0
4,18,68,0.0,0.0,-1.0
4,18,69,0.0,0.0,-1.0
4,18,70,0.0,0.0,-1.0
4,18,71,0.0,0.0,-1.0
4,18,72,0.0,0.0,-1.0
4,18,73,0.0,0.0,-1.0
4,18,74,0.0,0.0,-1.0
4,18,75,-4.0,4.0,4.0
4,18,76,0.0,0.0,-1.0
4,18,77,-4.0,4.0,3.0
4,18,78,0.0,0.0,-1.0
4,18,79,0.0,0.0,-1.0
4,18,80,0.0,0.0,-1.0
4,18,81,-7.0,7.0,3.0
4,18,82,0.0,0.0,-1.0
4,18,83,0.0,0.0,-1.0
4,18,84,0.0,0.0,-1.0
4,18,85,0.0,0.0,-1.0
4,18,86,-5.0,5.0,2.0
4,18,87,0.0,0.0,-1.0
4,18,88,-7.0,7.0,4.0
4,18,89,-5.0,5.0,0.0
4,18,90,-8.0,8.0,1.0
4,18,91,0.0,0.0,-1.0
4,18,92,0.0,0.0,-1.0
4,18,93,0.0,0.0,-1.0
4,18,94,0.0,0.0,-1.0
4,18,95,0.0,0.0,-1.0
4,18,96,0.0,0.0,-1.0
4,18,97,0.0,0.0,-1.0
4,18,98,0.0,0.0,-1.0
4,18,99,0.0,0.0,-1.0
4,18,100,0.0,0.0,-1.0
4,18,101,0.0,0.0,-1.0
4,18,102,0.0,0.0,-1.0
4,18,103,0.0,0.0,-1.0
4,18,104,0.0,0.0,-1.0
4,18,105,0.0,0.0,-1.0
4,18,106,0.0,0.0,-1.0
4,18,107,0.0,0.0,-1.0
4,18,108,0.0,0.0,-1.0
4,18,109,0.0,0.0,-1.0
5,18,0,0.0,0.0,-1.0
5,18,1,0.0,0.0,-1.0
5,18,2,-5.0,5.0,2.0
5,18,3,0.0,0.0,-1.0
5,18,4,0.0,0.0,-1.0
5,18,5,0.0,0.0,-1.0
5,18,6,0.0,0.0,-1.0
5,18,7,0.0,0.0,-1.0
5,18,8,0.0,0.0,-1.0
5,18,9,-3.0,3.0,1.0
5,18,10,-5.0,5.0,3.0
5,18,11,-3.0,3.0,0.0
5,18,12,0.0,0.0,-1.0
5,18,13,0.0,0.0,-1.0
5,18,14,0.0,0.0,-1.0
5,18,15,0.0,0.0,-1.0
5,18,16,0.0,0.0,-1.0
5,18,17,0.0,0.0,-1.0
5,18,18,-4.0,4.0,0.0
5,18,19,-3.0,3.0,3.0
5,18,20,-7.0,7.0,3.0
5,18,21,0.0,0.0,-1.0
5,18,22,0.0,0.0,-1.0
5,18,23,-7.0,7.0,2.0
5,18,24,-8.0,8.0,3.0
5,18,25,-9.0,9.0,3.0
5,18,26,-20.0,10.0,2.0
5,18,27,0.0,0.0,-1.0
5,18,28,0.0,0.0,-1.0
5,18,29,0.0,0.0,-1.0
5,18,30,-6.0,6.0,0.0
5,18,31,0.0,0.0,-1.0
5,18,32,0.0,0.0,-1.0
5,18,33,0.0,0.0,-1.0
5,18,34,-7.0,7.0,3.0
5,18,35,0.0,0.0,-1.0
5,18,36,0.0,0.0,-1.0
5,18,37,0.0,0.0,-1.0
5,18,38,0.0,0.0,-1.0
5,18,39,0.0,0.0,-1.0
5,18,40,0.0,0.0,-1.0
5,18,41,0.0,0.0,-1.0
5,18,42,0.0,0.0,-1.0
5,18,43,-7.0,7.0,2.0
5,18,44,0.0,0.0,-1.0
5,18,45,0.0,0.0,-1.0
5,18,46,0.0,0.0,-1.0
5,18,47,0.0,0.0,-1.0
5,18,48,0.0,0.0,-1.0
5,18,49,0.0,0.0,-1.0
5,18,50,0.0,0.0,-1.0
5,18,51,0.0,0.0,-1.0
5,18,52,0.0,0.0,-1.0
5,18,53,0.0,0.0,-1.0
5,18,54,0.0,0.0,-1.0
5,18,55,0.0,0.0,-1.0
5,18,56,0.0,0.0,-1.0
5,18,57,0.0,0.0,-1.0
5,18,58,0.0,0.0,-1.0
5,18,59,0.0,0.0,-1.0
5,18,60,-5.0,5.0,2.0
5,18,61,-6.0,6.0,2.0
5,18,62,0.0,0.0,-1.0
5,18,63,0.0,0.0,-1.0
5,18,64,0.0,0.0,-1.0
5,18,65,0.0,0.0,-1.0
5,18,66,0.0,0.0,-1.0
5,18,67,0.0,0.0,-1.0
5,18,68,-4.0,4.0,5.0
5,18,69,0.0,0.0,-1.0
5,18,70,0.0,0.0,-1.0
5,18,71,0.0,0.0,-1.0
5,18,72,0.0,0.0,-1.0
5,18,73,0.0,0.0,-1.0
5,18,74,0.0,0.0,-1.0
5,18,75,-5.0,5.0,1.0
5,18,76,-7.0,7.0,4.0
5,18,77,0.0,0.0,-1.0
5,18,78,0.0,0.0,-1.0
5,18,79,0.0,0.0,-1.0
5,18,80,0.0,0.0,-1.0
5,18,81,-5.0,5.0,3.0
5,18,82,0.0,0.0,-1.0
5,18,83,0.0,0.0,-1.0
5,18,84,-6.0,6.0,4.0
5,18,85,0.0,0.0,-1.0
5,18,86,0.0,0.0,-1.0
5,18,87,0.0,0.0,-1.0
5,18,88,0.0,0.0,-1.0
5,18,89,0.0,0.0,-1.0
5,18,90,-6.0,6.0,1.0
5,18,91,0.0,0.0,-1.0
5,18,92,0.0,0.0,-1.0
5,18,93,0.0,0.0,-1.0
5,18,94,-6.0,6.0,4.0
5,18,95,-8.0,8.0,5.0
5,18,96,0.0,0.0,-1.0
5,18,97,0.0,0.0,-1.0
5,18,98,0.0,0.0,-1.0
5,18,99,0.0,0.0,-1.0
5,18,100,0.0,0.0,-1.0
5,18,101,0.0,0.0,-1.0
5,18,102,0.0,0.0,-1.0
5,18,103,0.0,0.0,-1.0
5,18,104,0.0,0.0,-1.0
5,18,105,0.0,0.0,-1.0
5,18,106,0.0,0.0,-1.0
5,18,107,0.0,0.0,-1.0
5,18,108,0.0,0.0,-1.0
5,18,109,0.0,0.0,-1.0
6,18,0,-5.0,5.0,1.0
6,18,1,0.0,0.0,-1.0
6,18,2,0.0,0.0,-1.0
6,18,3,0.0,0.0,-1.0
6,18,4,-5.0,5.0,0.0
6,18,5,0.0,0.0,-1.0
6,18,6,0.0,0.0,-1.0
6,18,7,-6.0,6.0,4.0
6,18,8,0.0,0.0,-1.0
6,18,9,0.0,0.0,-1.0
6,18,10,0.0,0.0,-1.0
6,18,11,0.0,0.0,-1.0
6,18,12,0.0,0.0,-1.0
6,18,13,0.0,0.0,-1.0
6,18,14,0.0,0.0,-1.0
6,18,15,0.0,0.0,-1.0
6,18,16,-5.0,5.0,3.0
6,18,17,-8.0,8.0,1.0
6,18,18,-10.0,10.0,4.0
6,18,19,0.0,0.0,-1.0
6,18,20,-6.0,6.0,0.0
6,18,21,0.0,0.0,-1.0
6,18,22,0.0,0.0,-1.0
6,18,23,-10.0,10.0,1.0
6,18,24,0.0,0.0,-1.0
6,18,25,0.0,0.0,-1.0
6,18,26,0.0,0.0,-1.0
6,18,27,0.0,0.0,-1.0
6,18,28,0.0,0.0,-1.0
6,18,29,0.0,0.0,-1.0
6,18,30,0.0,0.0,-1.0
6,18,31,-4.0,4.0,1.0
6,18,32,0.0,0.0,-1.0
6,18,33,0.0,0.0,-1.0
6,18,34,0.0,0.0,-1.0
6,18,35,0.0,0.0,-1.0
6,18,36,0.0,0.0,-1.0
6,18,37,0.0,0.0,-1.0
6,18,38,0.0,0.0,-1.0
6,18,39,0.0,0.0,-1.0
6,18,40,0.0,0.0,-1.0
6,18,41,0.0,0.0,-1.0
6,18,42,0.0,0.0,-1.0
6,18,43,0.0,0.0,-1.0
6,18,44,-5.0,5.0,5.0
6,18,45,0.0,0.0,-1.0
6,18,46,0.0,0.0,-1.0
6,18,47,0.0,0.0,-1.0
6,18,48,0.0,0.0,-1.0
6,18,49,-4.0,4.0,3.0
6,18,50,0.0,0.0,-1.0
6,18,51,0.0,0.0,-1.0
6,18,52,0.0,0.0,-1.0
6,18,53,0.0,0.0,-1.0
6,18,54,-4.0,4.0,3.0
6,18,55,-5.0,5.0,3.0
6,18,56,-3.0,3.0,0.0
6,18,57,0.0,0.0,-1.0
6,18,58,-6.0,6.0,0.0
6,18,59,0.0,0.0,-1.0
6,18,60,0.0,0.0,-1.0
6,18,61,-4.0,4.0,3.0
6,18,62,-7.0,7.0,0.0
6,18,63,0.0,0.0,-1.0
6,18,64,0.0,0.0,-1.0
6,18,65,0.0,0.0,-1.0
6,18,66,0.0,0.0,-1.0
6,18,67,-6.0,6.0,2.0
6,18,68,-6.0,6.0,4.0
6,18,69,-9.0,9.0,3.0
6,18,70,-6.0,6.0,0.0
6,18,71,0.0,0.0,-1.0
6,18,72,0.0,0.0,-1.0
6,18,73,0.0,0.0,-1.0
6,18,74,0.0,0.0,-1.0
6,18,75,0.0,0.0,-1.0
6,18,76,-7.0,7.0,3.0
6,18,77,0.0,0.0,-1.0
6,18,78,0.0,0.0,-1.0
6,18,79,-5.0,5.0,5.0
6,18,80,0.0,0.0,-1.0
6,18,81,-6.0,6.0,0.0
6,18,82,0.0,0.0,-1.0
6,18,83,-3.0,3.0,3.0
6,18,84,0.0,0.0,-1.0
6,18,85,0.0,0.0,-1.0
6,18,86,0.0,0.0,-1.0
6,18,87,0.0,0.0,-1.0
6,18,88,0.0,0.0,-1.0
6,18,89,-6.0,6.0,0.0
6,18,90,0.0,0.0,-1.0
6,18,91,0.0,0.0,-1.0
6,18,92,0.0,0.0,-1.0
6,18,93,0.0,0.0,-1.0
6,18,94,0.0,0.0,-1.0
6,18,95,0.0,0.0,-1.0
6,18,96,0.0,0.0,-1.0
6,18,97,0.0,0.0,-1.0
6,18,98,0.0,0.0,-1.0
6,18,99,-5.0,5.0,3.0
6,18,100,0.0,0.0,-1.0
6,18,101,0.0,0.0,-1.0
6,18,102,0.0,0.0,-1.0
6,18,103,0.0,0.0,-1.0
6,18,104,0.0,0.0,-1.0
6,18,105,0.0,0.0,-1.0
6,18,106,0.0,0.0,-1.0
6,18,107,0.0,0.0,-1.0
6,18,108,0.0,0.0,-1.0
6,18,109,0.0,0.0,-1.0
7,18,0,-6.0,6.0,0.0
7,18,1,0.0,0.0,-1.0
7,18,2,-4.0,4.0,5.0
7,18,3,-6.0,6.0,5.0
7,18,4,-20.0,10.0,3.0
7,18,5,-20.0,10.0,3.0
7,18,6,-20.0,10.0,3.0
7,18,7,0.0,0.0,-1.0
7,18,8,0.0,0.0,-1.0
7,18,9,0.0,0.0,-1.0
7,18,10,-10.0,10.0,3.0
7,18,11,0.0,0.0,-1.0
7,18,12,-20.0,10.0,4.0
7,18,13,0.0,0.0,-1.0
7,18,14,0.0,0.0,-1.0
7,18,15,0.0,0.0,-1.0
7,18,16,0.0,0.0,-1.0
7,18,17,-7.0,7.0,1.0
7,18,18,0.0,0.0,-1.0
7,18,19,-8.0,8.0,4.0
7,18,20,-9.0,9.0,3.0
7,18,21,0.0,0.0,-1.0
7,18,22,0.0,0.0,-1.0
7,18,23,0.0,0.0,-1.0
7,18,24,0.0,0.0,-1.0
7,18,25,0.0,0.0,-1.0
7,18,26,-7.0,7.0,1.0
7,18,27,-4.0,4.0,0.0
7,18,28,-7.0,7.0,3.0
7,18,29,0.0,0.0,-1.0
7,18,30,0.0,0.0,-1.0
7,18,31,0.0,0.0,-1.0
7,18,32,0.0,0.0,-1.0
7,18,33,0.0,0.0,-1.0
7,18,34,0.0,0.0,-1.0
7,18,35,-3.0,3.0,5.0
7,18,36,0.0,0.0,-1.0
7,18,37,0.0,0.0,-1.0
7,18,38,0.0,0.0,-1.0
7,18,39,0.0,0.0,-1.0
7,18,40,0.0,0.0,-1.0
7,18,41,0.0,0.0,-1.0
7,18,42,0.0,0.0,-1.0
7,18,43,-7.0,7.0,1.0
7,18,44,0.0,0.0,-1.0
7,18,45,-5.0,5.0,5.0
7,18,46,-7.0,7.0,5.0
7,18,47,-9.0,9.0,5.0
7,18,48,0.0,0.0,-1.0
7,18,49,0.0,0.0,-1.0
7,18,50,0.0,0.0,-1.0
7,18,51,0.0,0.0,-1.0
7,18,52,0.0,0.0,-1.0
7,18,53,-9.0,9.0,1.0
7,18,54,0.0,0.0,-1.0
7,18,55,0.0,0.0,-1.0
7,18,56,-7.0,7.0,3.0
7,18,57,0.0,0.0,-1.0
7,18,58,-10.0,10.0,1.0
7,18,59,-20.0,10.0,5.0
7,18,60,-20.0,10.0,3.0
7,18,61,0.0,0.0,-1.0
7,18,62,-6.0,6.0,0.0
7,18,63,-20.0,10.0,4.0
7,18,64,-20.0,10.0,5.0
7,18,65,0.0,0.0,-1.0
7,18,66,0.0,0.0,-1.0
7,18,67,0.0,0.0,-1.0
7,18,68,-20.0,10.0,4.0
7,18,69,0.0,0.0,-1.0
7,18,70,0.0,0.0,-1.0
7,18,71,-10.0,10.0,3.0
7,18,72,0.0,0.0,-1.0
7,18,73,0.0,0.0,-1.0
7,18,74,0.0,0.0,-1.0
7,18,75,0.0,0.0,-1.0
7,18,76,0.0,0.0,-1.0
7,18,77,0.0,0.0,-1.0
7,18,78,0.0,0.0,-1.0
7,18,79,-7.0,7.0,5.0
7,18,80,-7.0,7.0,4.0
7,18,81,0.0,0.0,-1.0
7,18,82,0.0,0.0,-1.0
7,18,83,0.0,0.0,-1.0
7,18,84,0.0,0.0,-1.0
7,18,85,0.0,0.0,-1.0
7,18,86,0.0,0.0,-1.0
7,18,87,-4.0,4.0,3.0
7,18,88,0.0,0.0,-1.0
7,18,89,0.0,0.0,-1.0
7,18,90,0.0,0.0,-1.0
7,18,91,-4.0,4.0,1.0
7,18,92,-6.0,6.0,3.0
7,18,93,0.0,0.0,-1.0
7,18,94,0.0,0.0,-1.0
7,18,95,0.0,0.0,-1.0
7,18,96,-5.0,5.0,1.0
7,18,97,-6.0,6.0,5.0
7,18,98,-8.0,8.0,4.0
7,18,99,0.0,0.0,-1.0
7,18,100,0.0,0.0,-1.0
7,18,101,0.0,0.0,-1.0
7,18,102,0.0,0.0,-1.0
7,18,103,0.0,0.0,-1.0
7,18,104,0.0,0.0,-1.0
7,18,105,0.0,0.0,-1.0
7,18,106,0.0,0.0,-1.0
7,18,107,0.0,0.0,-1.0
7,18,108,0.0,0.0,-1.0
7,18,109,0.0,0.0,-1.0
8,18,0,0.0,0.0,-1.0
8,18,1,0.0,0.0,-1.0
8,18,2,0.0,0.0,-1.0
8,18,3,-6.0,6.0,4.0
8,18,4,-7.0,7.0,4.0
8,18,5,0.0,0.0,-1.0
8,18,6,0.0,0.0,-1.0
8,18,7,0.0,0.0,-1.0
8,18,8,0.0,0.0,-1.0
8,18,9,-8.0,8.0,4.0
8,18,10,-8.0,8.0,4.0
8,18,11,-20.0,10.0,4.0
8,18,12,0.0,0.0,-1.0
8,18,13,-20.0,10.0,4.0
8,18,14,-20.0,10.0,3.0
8,18,15,-20.0,10.0,4.0
8,18,16,-20.0,10.0,4.0
8,18,17,0.0,0.0,-1.0
8,18,18,0.0,0.0,-1.0
8,18,19,0.0,0.0,-1.0
8,18,20,-3.0,3.0,0.0
8,18,21,0.0,0.0,-1.0
8,18,22,0.0,0.0,-1.0
8,18,23,0.0,0.0,-1.0
8,18,24,0.0,0.0,-1.0
8,18,25,0.0,0.0,-1.0
8,18,26,0.0,0.0,-1.0
8,18,27,0.0,0.0,-1.0
8,18,28,0.0,0.0,-1.0
8,18,29,0.0,0.0,-1.0
8,18,30,0.0,0.0,-1.0
8,18,31,0.0,0.0,-1.0
8,18,32,-3.0,3.0,0.0
8,18,33,0.0,0.0,-1.0
8,18,34,-4.0,4.0,3.0
8,18,35,0.0,0.0,-1.0
8,18,36,0.0,0.0,-1.0
8,18,37,0.0,0.0,-1.0
8,18,38,0.0,0.0,-1.0
8,18,39,0.0,0.0,-1.0
8,18,40,0.0,0.0,-1.0
8,18,41,0.0,0.0,-1.0
8,18,42,0.0,0.0,-1.0
8,18,43,-3.0,3.0,1.0
8,18,44,-6.0,6.0,2.0
8,18,45,0.0,0.0,-1.0
8,18,46,0.0,0.0,-1.0
8,18,47,0.0,0.0,-1.0
8,18,48,0.0,0.0,-1.0
8,18,49,0.0,0.0,-1.0
8,18,50,0.0,0.0,-1.0
8,18,51,-4.0,4.0,3.0
8,18,52,-8.0,8.0,5.0
8,18,53,-8.0,8.0,2.0
8,18,54,0.0,0.0,-1.0
8,18,55,0.0,0.0,-1.0
8,18,56,0.0,0.0,-1.0
8,18,57,-8.0,8.0,3.0
8,18,58,0.0,0.0,-1.0
8,18,59,0.0,0.0,-1.0
8,18,60,0.0,0.0,-1.0
8,18,61,0.0,0.0,-1.0
8,18,62,0.0,0.0,-1.0
8,18,63,0.0,0.0,-1.0
8,18,64,0.0,0.0,-1.0
8,18,65,0.0,0.0,-1.0
8,18,66,0.0,0.0,-1.0
8,18,67,0.0,0.0,-1.0
8,18,68,-5.0,5.0,2.0
8,18,69,-6.0,6.0,5.0
8,18,70,-8.0,8.0,2.0
8,18,71,-9.0,9.0,5.0
8,18,72,-6.0,6.0,0.0
8,18,73,0.0,0.0,-1.0
8,18,74,0.0,0.0,-1.0
8,18,75,-20.0,10.0,4.0
8,18,76,0.0,0.0,-1.0
8,18,77,0.0,0.0,-1.0
8,18,78,0.0,0.0,-1.0
8,18,79,-7.0,7.0,5.0
8,18,80,0.0,0.0,-1.0
8,18,81,0.0,0.0,-1.0
8,18,82,0.0,0.0,-1.0
8,18,83,0.0,0.0,-1.0
8,18,84,-5.0,5.0,3.0
8,18,85,-10.0,10.0,2.0
8,18,86,-3.0,3.0,0.0
8,18,87,-20.0,10.0,4.0
8,18,88,0.0,0.0,-1.0
8,18,89,0.0,0.0,-1.0
8,18,90,0.0,0.0,-1.0
8,18,91,0.0,0.0,-1.0
8,18,92,0.0,0.0,-1.0
8,18,93,-5.0,5.0,2.0
8,18,94,0.0,0.0,-1.0
8,18,95,0.0,0.0,-1.0
8,18,96,0.0,0.0,-1.0
8,18,97,0.0,0.0,-1.0
8,18,98,-4.0,4.0,3.0
8,18,99,-8.0,8.0,4.0
8,18,100,0.0,0.0,-1.0
8,18,101,0.0,0.0,-1.0
8,18,102,0.0,0.0,-1.0
8,18,103,0.0,0.0,-1.0
8,18,104,0.0,0.0,-1.0
8,18,105,0.0,0.0,-1.0
8,18,106,0.0,0.0,-1.0
8,18,107,0.0,0.0,-1.0
8,18,108,0.0,0.0,-1.0
8,18,109,0.0,0.0,-1.0
9,18,0,0.0,0.0,-1.0
9,18,1,0.0,0.0,-1.0
9,18,2,-3.0,3.0,3.0
9,18,3,0.0,0.0,-1.0
9,18,4,0.0,0.0,-1.0
9,18,5,0.0,0.0,-1.0
9,18,6,0.0,0.0,-1.0
9,18,7,-6.0,6.0,5.0
9,18,8,-7.0,7.0,3.0
9,18,9,0.0,0.0,-1.0
9,18,10,0.0,0.0,-1.0
9,18,11,-9.0,9.0,2.0
9,18,12,0.0,0.0,-1.0
9,18,13,-9.0,9.0,5.0
9,18,14,0.0,0.0,-1.0
9,18,15,-5.0,5.0,0.0
9,18,16,0.0,0.0,-1.0
9,18,17,0.0,0.0,-1.0
9,18,18,0.0,0.0,-1.0
9,18,19,-9.0,9.0,5.0
9,18,20,0.0,0.0,-1.0
9,18,21,0.0,0.0,-1.0
9,18,22,0.0,0.0,-1.0
9,18,23,-6.0,6.0,4.0
9,18,24,0.0,0.0,-1.0
9,18,25,-10.0,10.0,4.0
9,18,26,0.0,0.0,-1.0
9,18,27,-6.0,6.0,0.0
9,18,28,-10.0,10.0,0.0
9,18,29,0.0,0.0,-1.0
9,18,30,-8.0,8.0,4.0
9,18,31,0.0,0.0,-1.0
9,18,32,-20.0,10.0,0.0
9,18,33,0.0,0.0,-1.0
9,18,34,0.0,0.0,-1.0
9,18,35,-6.0,6.0,3.0
9,18,36,0.0,0.0,-1.0
9,18,37,0.0,0.0,-1.0
9,18,38,0.0,0.0,-1.0
9,18,39,0.0,0.0,-1.0
9,18,40,-6.0,6.0,5.0
9,18,41,0.0,0.0,-1.0
9,18,42,0.0,0.0,-1.0
9,18,43,0.0,0.0,-1.0
9,18,44,-4.0,4.0,0.0
9,18,45,0.0,0.0,-1.0
9,18,46,-6.0,6.0,5.0
9,18,47,0.0,0.0,-1.0
9,18,48,0.0,0.0,-1.0
9,18,49,-6.0,6.0,0.0
9,18,50,0.0,0.0,-1.0
9,18,51,0.0,0.0,-1.0
9,18,52,-5.0,5.0,2.0
9,18,53,0.0,0.0,-1.0
9,18,54,0.0,0.0,-1.0
9,18,55,0.0,0.0,-1.0
9,18,56,0.0,0.0,-1.0
9,18,57,0.0,0.0,-1.0
9,18,58,0.0,0.0,-1.0
9,18,59,-4.0,4.0,2.0
9,18,60,-3.0,3.0,0.0
9,18,61,-4.0,4.0,1.0
9,18,62,0.0,0.0,-1.0
9,18,63,-6.0,6.0,0.0
9,18,64,0.0,0.0,-1.0
9,18,65,0.0,0.0,-1.0
9,18,66,0.0,0.0,-1.0
9,18,67,-6.0,6.0,2.0
9,18,68,-7.0,7.0,4.0
9,18,69,0.0,0.0,-1.0
9,18,70,0.0,0.0,-1.0
9,18,71,0.0,0.0,-1.0
9,18,72,0.0,0.0,-1.0
9,18,73,0.0,0.0,-1.0
9,18,74,0.0,0.0,-1.0
9,18,75,0.0,0.0,-1.0
9,18,76,0.0,0.0,-1.0
9,18,77,-5.0,5.0,5.0
9,18,78,0.0,0.0,-1.0
9,18,79,-4.0,4.0,5.0
9,18,80,0.0,0.0,-1.0
9,18,81,0.0,0.0,-1.0
9,18,82,-4.0,4.0,3.0
9,18,83,0.0,0.0,-1.0
9,18,84,0.0,0.0,-1.0
9,18,85,0.0,0.0,-1.0
9,18,86,-3.0,3.0,1.0
9,18,87,0.0,0.0,-1.0
9,18,88,0.0,0.0,-1.0
9,18,89,0.0,0.0,-1.0
9,18,90,0.0,0.0,-1.0
9,18,91,-4.0,4.0,1.0
9,18,92,0.0,0.0,-1.0
9,18,93,0.0,0.0,-1.0
9,18,94,0.0,0.0,-1.0
9,18,95,0.0,0.0,-1.0
9,18,96,0.0,0.0,-1.0
9,18,97,0.0,0.0,-1.0
9,18,98,0.0,0.0,-1.0
9,18,99,0.0,0.0,-1.0
9,18,100,0.0,0.0,-1.0
9,18,101,0.0,0.0,-1.0
9,18,102,0.0,0.0,-1.0
9,18,103,0.0,0.0,-1.0
9,18,104,0.0,0.0,-1.0
9,18,105,0.0,0.0,-1.0
9,18,106,0.0,0.0,-1.0
9,18,107,0.0,0.0,-1.0
9,18,108,0.0,0.0,-1.0
9,18,109,0.0,0.0,-1.0
0,19,0,0.0,0.0,-1.0
0,19,1,-3.0,3.0,2.0
0,19,2,-4.0,4.0,1.0
0,19,3,0.0,0.0,-1.0
0,19,4,-5.0,5.0,3.0
0,19,5,0.0,0.0,-1.0
0,19,6,0.0,0.0,-1.0
